date,industry_code,pe_ttm,pb,dividend_yield
2020-10-26,801030,30.82,2.33,1.19
2020-10-26,801010,17.34,3.57,1.3
2020-10-26,801110,24.64,3.59,1.77
2020-10-26,801180,9.21,1.21,3.36
2020-10-26,801890,30.39,2.54,0.72
2020-10-26,801880,30.8,2.1,1.24
2020-10-26,801790,19.04,2.0,1.53
2020-10-26,801780,6.85,0.7,4.24
2020-10-26,801770,40.38,2.72,0.46
2020-10-26,801760,41.12,2.81,0.7
2020-10-26,801730,43.45,3.62,0.48
2020-10-26,801710,14.73,2.16,2.08
2020-10-26,801750,74.92,4.58,0.32
2020-10-27,801150,50.13,4.8,0.55
2020-10-27,801120,45.27,9.15,0.94
2020-10-27,801110,24.4,3.55,1.78
2020-10-27,801040,14.68,0.93,2.31
2020-10-27,801050,43.6,2.3,0.59
2020-10-27,801030,30.95,2.33,1.19
2020-10-27,801010,17.53,3.57,1.29
2020-10-27,801160,20.48,1.34,1.86
2020-10-27,801080,53.03,4.29,0.45
2020-10-27,801170,23.32,1.46,1.62
2020-10-27,801180,9.11,1.2,3.4
2020-10-27,801890,30.41,2.54,0.8
2020-10-27,801880,30.65,2.09,1.24
2020-10-27,801790,18.97,1.99,1.54
2020-10-27,801780,6.82,0.7,4.25
2020-10-27,801760,40.94,2.8,0.7
2020-10-27,801750,74.58,4.54,0.32
2020-10-27,801770,40.36,2.72,0.46
2020-10-27,801730,43.48,3.61,0.48
2020-10-27,801710,15.01,2.19,2.04
2020-10-28,801160,20.5,1.33,1.86
2020-10-28,801150,50.26,4.78,0.55
2020-10-28,801120,46.54,9.3,0.92
2020-10-28,801170,23.29,1.45,1.62
2020-10-28,801080,53.62,4.28,0.45
2020-10-28,801050,43.87,2.32,0.58
2020-10-28,801040,14.72,0.93,2.3
2020-10-28,801030,31.55,2.37,1.17
2020-10-28,801010,17.33,3.51,1.3
2020-10-28,801110,24.69,3.59,1.76
2020-10-28,801180,9.02,1.19,3.43
2020-10-28,801890,30.46,2.54,0.79
2020-10-28,801880,31.37,2.13,1.22
2020-10-28,801790,18.9,1.97,1.54
2020-10-28,801780,6.75,0.69,4.3
2020-10-28,801760,41.34,2.83,0.7
2020-10-28,801770,40.16,2.7,0.47
2020-10-28,801730,43.93,3.53,0.48
2020-10-28,801710,14.94,2.14,2.05
2020-10-28,801750,73.97,4.5,0.32
2020-10-29,801160,20.37,1.31,1.87
2020-10-29,801150,51.16,4.84,0.54
2020-10-29,801120,47.47,9.43,0.9
2020-10-29,801170,23.18,1.44,1.63
2020-10-29,801080,53.26,4.23,0.45
2020-10-29,801050,43.41,2.29,0.59
2020-10-29,801040,14.72,0.93,2.3
2020-10-29,801030,31.21,2.32,1.18
2020-10-29,801010,17.59,3.55,1.28
2020-10-29,801110,25.49,3.7,1.71
2020-10-29,801180,9.03,1.19,3.43
2020-10-29,801880,32.15,2.18,1.19
2020-10-29,801790,18.9,1.96,1.54
2020-10-29,801780,6.75,0.69,4.3
2020-10-29,801770,39.74,2.66,0.47
2020-10-29,801760,41.01,2.81,0.7
2020-10-29,801890,30.37,2.53,0.79
2020-10-29,801730,44.0,3.51,0.48
2020-10-29,801710,15.14,2.15,2.02
2020-10-29,801750,73.52,4.47,0.32
2020-10-30,801150,49.94,4.64,0.55
2020-10-30,801120,46.15,8.98,0.93
2020-10-30,801110,25.01,3.61,1.74
2020-10-30,801040,14.48,0.9,2.34
2020-10-30,801050,42.35,2.23,0.6
2020-10-30,801030,30.58,2.27,1.2
2020-10-30,801010,17.13,3.41,1.32
2020-10-30,801160,19.99,1.29,1.89
2020-10-30,801080,51.98,4.12,0.46
2020-10-30,801170,22.75,1.4,1.66
2020-10-30,801180,8.89,1.15,3.48
2020-10-30,801890,29.75,2.45,0.81
2020-10-30,801880,31.96,2.15,1.2
2020-10-30,801790,18.43,1.87,1.58
2020-10-30,801780,6.69,0.68,4.29
2020-10-30,801760,39.89,2.72,0.72
2020-10-30,801750,71.71,4.35,0.33
2020-10-30,801770,38.73,2.59,0.48
2020-10-30,801730,43.91,3.48,0.48
2020-10-30,801710,14.79,2.09,2.07
2020-11-02,801160,18.15,1.37,1.88
2020-11-02,801150,43.75,4.59,0.56
2020-11-02,801120,44.28,8.96,0.93
2020-11-02,801170,22.95,1.41,1.65
2020-11-02,801080,48.86,4.17,0.45
2020-11-02,801050,39.5,2.24,0.59
2020-11-02,801040,13.0,0.9,2.31
2020-11-02,801030,27.66,2.29,1.19
2020-11-02,801010,15.12,3.37,1.32
2020-11-02,801110,25.14,3.69,1.66
2020-11-02,801180,8.73,1.15,3.48
2020-11-02,801880,29.44,2.21,1.16
2020-11-02,801790,17.2,1.84,1.59
2020-11-02,801780,6.8,0.67,4.29
2020-11-02,801770,38.94,2.52,0.49
2020-11-02,801760,34.89,2.69,0.72
2020-11-02,801890,28.03,2.48,0.8
2020-11-02,801730,39.63,3.56,0.46
2020-11-02,801710,14.25,2.11,2.05
2020-11-02,801750,71.94,4.3,0.33
2020-11-03,801160,18.39,1.39,1.86
2020-11-03,801150,44.37,4.65,0.55
2020-11-03,801120,44.91,9.09,0.92
2020-11-03,801050,41.32,2.35,0.57
2020-11-03,801080,49.62,4.23,0.44
2020-11-03,801040,13.17,0.92,2.28
2020-11-03,801030,28.03,2.32,1.17
2020-11-03,801010,15.29,3.4,1.3
2020-11-03,801170,23.28,1.44,1.62
2020-11-03,801110,25.12,3.68,1.66
2020-11-03,801180,8.83,1.17,3.44
2020-11-03,801880,29.31,2.2,1.17
2020-11-03,801790,17.64,1.89,1.55
2020-11-03,801780,6.89,0.67,4.23
2020-11-03,801770,39.32,2.44,0.46
2020-11-03,801760,35.54,2.74,0.71
2020-11-03,801890,28.22,2.5,0.79
2020-11-03,801730,39.56,3.56,0.46
2020-11-03,801710,14.35,2.12,2.03
2020-11-03,801750,73.97,4.42,0.32
2020-11-04,801150,44.39,4.65,0.55
2020-11-04,801120,45.21,9.15,0.91
2020-11-04,801110,25.98,3.81,1.61
2020-11-04,801040,13.3,0.93,2.26
2020-11-04,801050,41.43,2.35,0.57
2020-11-04,801030,28.12,2.33,1.17
2020-11-04,801010,15.23,3.39,1.31
2020-11-04,801160,18.3,1.39,1.87
2020-11-04,801080,49.79,4.24,0.44
2020-11-04,801170,23.41,1.44,1.61
2020-11-04,801180,8.82,1.16,3.44
2020-11-04,801880,30.2,2.26,1.14
2020-11-04,801790,17.55,1.88,1.55
2020-11-04,801780,7.0,0.69,4.16
2020-11-04,801770,38.95,2.42,0.46
2020-11-04,801760,35.26,2.72,0.72
2020-11-04,801750,73.41,4.39,0.32
2020-11-04,801890,28.26,2.5,0.79
2020-11-04,801730,39.39,3.54,0.47
2020-11-04,801710,14.62,2.16,2.0
2020-11-05,801160,18.59,1.41,1.84
2020-11-05,801150,44.54,4.67,0.55
2020-11-05,801120,45.9,9.29,0.9
2020-11-05,801050,42.01,2.38,0.56
2020-11-05,801080,50.83,4.33,0.43
2020-11-05,801040,13.72,0.95,2.19
2020-11-05,801030,28.79,2.39,1.14
2020-11-05,801010,15.35,3.42,1.3
2020-11-05,801170,23.74,1.46,1.59
2020-11-05,801110,26.22,3.85,1.59
2020-11-05,801180,9.03,1.19,3.36
2020-11-05,801880,31.82,2.39,1.08
2020-11-05,801790,17.81,1.91,1.53
2020-11-05,801780,6.97,0.68,4.18
2020-11-05,801770,41.03,2.55,0.44
2020-11-05,801760,35.9,2.77,0.7
2020-11-05,801890,28.83,2.55,0.77
2020-11-05,801730,40.85,3.67,0.45
2020-11-05,801710,14.8,2.19,1.97
2020-11-05,801750,74.74,4.47,0.32
2020-11-06,801160,18.55,1.4,1.84
2020-11-06,801150,43.43,4.55,0.56
2020-11-06,801120,45.53,9.22,0.9
2020-11-06,801050,42.66,2.42,0.55
2020-11-06,801080,51.19,4.36,0.43
2020-11-06,801040,13.79,0.96,2.18
2020-11-06,801030,28.6,2.37,1.15
2020-11-06,801010,15.16,3.37,1.31
2020-11-06,801170,23.65,1.46,1.59
2020-11-06,801110,27.12,3.98,1.54
2020-11-06,801180,9.05,1.2,3.35
2020-11-06,801880,31.66,2.37,1.09
2020-11-06,801790,17.85,1.91,1.53
2020-11-06,801780,6.95,0.68,4.19
2020-11-06,801760,35.72,2.75,0.71
2020-11-06,801770,40.98,2.54,0.44
2020-11-06,801730,39.97,3.59,0.46
2020-11-06,801890,28.74,2.54,0.78
2020-11-06,801710,14.8,2.19,1.97
2020-11-06,801750,73.82,4.4,0.32
2020-11-09,801160,18.75,1.42,1.82
2020-11-09,801150,44.32,4.64,0.55
2020-11-09,801120,46.56,9.43,0.89
2020-11-09,801010,15.34,3.42,1.3
2020-11-09,801080,53.08,4.52,0.41
2020-11-09,801050,44.03,2.5,0.53
2020-11-09,801040,14.13,0.98,2.13
2020-11-09,801030,29.2,2.42,1.12
2020-11-09,801170,24.35,1.5,1.55
2020-11-09,801110,27.37,4.02,1.53
2020-11-09,801180,9.12,1.2,3.29
2020-11-09,801710,15.0,2.22,1.95
2020-11-09,801890,29.2,2.58,0.76
2020-11-09,801880,31.82,2.39,1.08
2020-11-09,801790,18.5,1.98,1.55
2020-11-09,801770,42.29,2.63,0.43
2020-11-09,801780,7.01,0.69,4.15
2020-11-09,801750,76.0,4.53,0.31
2020-11-09,801730,40.83,3.67,0.45
2020-11-09,801760,36.18,2.79,0.7
2020-11-10,801160,18.72,1.42,1.83
2020-11-10,801150,43.69,4.58,0.55
2020-11-10,801120,46.79,9.47,0.88
2020-11-10,801170,24.5,1.51,1.54
2020-11-10,801080,52.3,4.46,0.42
2020-11-10,801050,43.15,2.45,0.54
2020-11-10,801040,14.04,0.98,2.14
2020-11-10,801030,29.41,2.44,1.12
2020-11-10,801010,15.27,3.4,1.3
2020-11-10,801110,26.93,3.95,1.55
2020-11-10,801180,9.07,1.2,3.31
2020-11-10,801890,28.92,2.56,0.77
2020-11-10,801880,30.89,2.32,1.11
2020-11-10,801790,18.35,1.96,1.56
2020-11-10,801780,7.06,0.69,4.12
2020-11-10,801770,41.35,2.57,0.44
2020-11-10,801760,35.77,2.76,0.7
2020-11-10,801730,40.79,3.67,0.45
2020-11-10,801710,14.98,2.22,1.95
2020-11-10,801750,75.04,4.48,0.31
2020-11-11,801160,18.78,1.42,1.82
2020-11-11,801150,42.76,4.48,0.57
2020-11-11,801120,46.61,9.44,0.88
2020-11-11,801050,42.81,2.43,0.55
2020-11-11,801080,50.55,4.31,0.43
2020-11-11,801040,14.19,0.99,2.12
2020-11-11,801030,29.33,2.43,1.12
2020-11-11,801010,15.11,3.37,1.31
2020-11-11,801170,23.92,1.48,1.56
2020-11-11,801110,26.57,3.9,1.57
2020-11-11,801180,9.15,1.21,3.28
2020-11-11,801880,29.84,2.24,1.15
2020-11-11,801790,18.15,1.94,1.58
2020-11-11,801780,7.13,0.7,4.08
2020-11-11,801770,40.55,2.52,0.44
2020-11-11,801760,34.98,2.7,0.72
2020-11-11,801890,28.87,2.55,0.77
2020-11-11,801730,39.61,3.56,0.46
2020-11-11,801710,15.26,2.26,1.92
2020-11-11,801750,72.82,4.34,0.32
2020-11-12,801150,43.07,4.51,0.56
2020-11-12,801120,46.82,9.48,0.88
2020-11-12,801110,27.08,3.97,1.95
2020-11-12,801040,14.3,1.0,2.11
2020-11-12,801050,42.85,2.43,0.55
2020-11-12,801030,29.72,2.46,1.11
2020-11-12,801010,14.95,3.33,1.33
2020-11-12,801160,18.73,1.42,1.82
2020-11-12,801080,50.91,4.34,0.43
2020-11-12,801170,24.06,1.49,1.55
2020-11-12,801180,9.1,1.2,3.3
2020-11-12,801890,28.95,2.56,0.77
2020-11-12,801880,30.14,2.26,1.14
2020-11-12,801790,17.97,1.92,1.59
2020-11-12,801780,7.05,0.69,4.13
2020-11-12,801770,40.47,2.51,0.45
2020-11-12,801760,34.97,2.7,0.72
2020-11-12,801750,73.0,4.35,0.32
2020-11-12,801730,39.49,3.55,0.46
2020-11-12,801710,15.38,2.28,1.9
2020-11-13,801160,18.64,1.41,1.84
2020-11-13,801150,42.91,4.49,0.56
2020-11-13,801120,45.89,9.29,0.9
2020-11-13,801050,43.23,2.46,0.54
2020-11-13,801080,50.89,4.33,0.43
2020-11-13,801040,14.28,0.99,2.11
2020-11-13,801030,29.69,2.46,1.11
2020-11-13,801010,14.96,3.33,1.33
2020-11-13,801170,23.95,1.49,1.56
2020-11-13,801110,27.01,3.96,1.96
2020-11-13,801890,28.91,2.56,0.77
2020-11-13,801880,30.45,2.28,1.13
2020-11-13,801790,17.69,1.89,1.62
2020-11-13,801780,6.91,0.68,4.21
2020-11-13,801180,8.95,1.18,3.36
2020-11-13,801760,34.8,2.69,0.72
2020-11-13,801770,40.38,2.51,0.45
2020-11-13,801730,39.28,3.53,0.47
2020-11-13,801710,15.21,2.25,1.93
2020-11-13,801750,73.08,4.36,0.32
2020-11-16,801160,18.76,1.42,1.82
2020-11-16,801150,43.32,4.54,0.56
2020-11-16,801120,46.95,9.5,0.88
2020-11-16,801170,24.38,1.51,1.53
2020-11-16,801080,50.3,4.28,0.43
2020-11-16,801050,45.17,2.56,0.52
2020-11-16,801040,14.75,1.03,2.04
2020-11-16,801030,30.55,2.53,1.07
2020-11-16,801010,15.42,3.43,1.29
2020-11-16,801110,26.95,3.95,1.96
2020-11-16,801180,9.03,1.19,3.33
2020-11-16,801890,29.05,2.57,0.77
2020-11-16,801880,30.3,2.27,1.13
2020-11-16,801790,18.0,1.93,1.59
2020-11-16,801780,6.94,0.68,4.19
2020-11-16,801770,40.37,2.51,0.45
2020-11-16,801760,34.98,2.7,0.72
2020-11-16,801730,39.47,3.54,0.47
2020-11-16,801710,15.52,2.3,1.89
2020-11-16,801750,73.44,4.38,0.32
2020-11-17,801150,42.37,4.44,0.57
2020-11-17,801120,46.33,9.35,0.89
2020-11-17,801110,27.2,3.99,1.95
2020-11-17,801040,14.61,1.02,2.06
2020-11-17,801050,44.58,2.53,0.52
2020-11-17,801030,30.27,2.5,1.08
2020-11-17,801010,15.36,3.42,1.29
2020-11-17,801160,18.65,1.41,1.83
2020-11-17,801080,50.0,4.26,0.44
2020-11-17,801170,24.68,1.53,1.51
2020-11-17,801180,9.2,1.21,3.27
2020-11-17,801890,28.84,2.55,0.77
2020-11-17,801880,30.64,2.3,1.11
2020-11-17,801790,18.08,1.94,1.58
2020-11-17,801780,7.03,0.69,4.13
2020-11-17,801760,34.6,2.67,0.73
2020-11-17,801750,72.23,4.31,0.33
2020-11-17,801770,40.16,2.49,0.45
2020-11-17,801730,38.72,3.48,0.47
2020-11-17,801710,15.45,2.29,1.9
2020-11-18,801160,18.7,1.42,1.82
2020-11-18,801150,42.04,4.4,0.58
2020-11-18,801120,45.89,9.26,0.9
2020-11-18,801170,24.79,1.54,1.51
2020-11-18,801080,49.96,4.25,0.44
2020-11-18,801050,44.88,2.55,0.52
2020-11-18,801040,14.76,1.03,2.04
2020-11-18,801030,30.39,2.51,1.08
2020-11-18,801010,15.36,3.42,1.29
2020-11-18,801110,26.77,3.93,1.98
2020-11-18,801180,9.29,1.23,3.23
2020-11-18,801890,28.71,2.54,0.77
2020-11-18,801880,30.68,2.3,1.11
2020-11-18,801790,18.26,1.95,1.57
2020-11-18,801780,7.21,0.71,4.02
2020-11-18,801760,34.61,2.67,0.73
2020-11-18,801770,40.19,2.5,0.45
2020-11-18,801730,38.12,3.43,0.48
2020-11-18,801710,15.45,2.29,1.9
2020-11-18,801750,71.81,4.28,0.33
2020-11-19,801160,18.68,1.41,1.83
2020-11-19,801150,42.3,4.43,0.57
2020-11-19,801120,46.39,9.36,0.89
2020-11-19,801010,15.61,3.48,1.27
2020-11-19,801080,50.3,4.28,0.43
2020-11-19,801050,44.34,2.51,0.53
2020-11-19,801040,14.61,1.02,2.06
2020-11-19,801030,30.26,2.5,1.08
2020-11-19,801170,24.69,1.53,1.51
2020-11-19,801180,9.29,1.23,3.23
2020-11-19,801110,27.67,4.06,1.91
2020-11-19,801880,30.47,2.28,1.12
2020-11-19,801790,18.32,1.96,1.56
2020-11-19,801780,7.27,0.71,3.99
2020-11-19,801770,40.39,2.51,0.45
2020-11-19,801760,34.75,2.68,0.73
2020-11-19,801890,28.92,2.55,0.77
2020-11-19,801730,38.56,3.47,0.47
2020-11-19,801710,15.26,2.26,1.92
2020-11-19,801750,72.68,4.33,0.32
2020-11-20,801160,18.73,1.42,1.82
2020-11-20,801150,42.49,4.45,0.57
2020-11-20,801120,46.87,9.46,0.88
2020-11-20,801050,45.95,2.61,0.51
2020-11-20,801080,50.23,4.28,0.43
2020-11-20,801040,14.89,1.04,2.02
2020-11-20,801030,30.48,2.51,1.08
2020-11-20,801170,24.87,1.55,1.5
2020-11-20,801110,27.44,4.03,1.93
2020-11-20,801180,9.26,1.22,3.24
2020-11-20,801010,15.54,3.46,1.28
2020-11-20,801890,29.29,2.59,0.76
2020-11-20,801880,31.6,2.37,1.08
2020-11-20,801790,18.25,1.95,1.57
2020-11-20,801780,7.22,0.71,4.01
2020-11-20,801770,40.54,2.52,0.44
2020-11-20,801760,34.9,2.7,0.72
2020-11-20,801730,39.45,3.55,0.46
2020-11-20,801710,15.29,2.26,1.91
2020-11-20,801750,72.84,4.35,0.32
2020-11-23,801170,24.95,1.55,1.5
2020-11-23,801160,18.85,1.43,1.81
2020-11-23,801150,42.44,4.45,0.57
2020-11-23,801080,50.08,4.26,0.44
2020-11-23,801110,27.78,4.08,1.91
2020-11-23,801050,47.34,2.68,0.49
2020-11-23,801040,15.01,1.04,2.0
2020-11-23,801030,30.99,2.56,1.06
2020-11-23,801180,9.3,1.23,3.23
2020-11-23,801120,47.76,9.64,0.87
2020-11-23,801010,15.51,3.45,1.28
2020-11-23,801890,29.66,2.62,0.75
2020-11-23,801880,32.12,2.41,1.06
2020-11-23,801790,18.6,1.99,1.54
2020-11-23,801770,40.44,2.51,0.45
2020-11-23,801780,7.37,0.72,3.93
2020-11-23,801750,72.55,4.33,0.32
2020-11-23,801730,40.13,3.61,0.46
2020-11-23,801710,15.48,2.29,1.89
2020-11-23,801760,34.56,2.66,0.73
2020-11-24,801160,18.78,1.42,1.82
2020-11-24,801150,42.16,4.42,0.58
2020-11-24,801120,47.53,9.56,0.87
2020-11-24,801170,24.93,1.55,1.5
2020-11-24,801080,50.13,4.27,0.43
2020-11-24,801050,48.01,2.72,0.49
2020-11-24,801040,15.15,1.05,1.99
2020-11-24,801030,31.03,2.56,1.06
2020-11-24,801110,27.01,3.96,1.96
2020-11-24,801180,9.25,1.22,3.25
2020-11-24,801010,15.5,3.45,1.28
2020-11-24,801890,29.66,2.62,0.75
2020-11-24,801880,31.91,2.39,1.07
2020-11-24,801790,18.4,1.97,1.55
2020-11-24,801780,7.33,0.72,3.95
2020-11-24,801770,40.58,2.52,0.44
2020-11-24,801760,34.36,2.66,0.73
2020-11-24,801730,40.35,3.63,0.45
2020-11-24,801710,15.33,2.27,1.91
2020-11-24,801750,72.28,4.32,0.33
2020-11-25,801160,18.6,1.41,1.83
2020-11-25,801120,46.15,9.28,0.92
2020-11-25,801050,46.49,2.63,0.5
2020-11-25,801080,49.75,4.24,0.44
2020-11-25,801170,24.65,1.53,1.52
2020-11-25,801040,14.72,1.02,2.08
2020-11-25,801030,30.35,2.5,1.08
2020-11-25,801010,15.22,3.39,1.3
2020-11-25,801110,26.69,3.91,1.98
2020-11-25,801180,9.2,1.21,3.27
2020-11-25,801150,41.31,4.33,0.59
2020-11-25,801890,29.16,2.58,0.76
2020-11-25,801880,31.8,2.38,1.07
2020-11-25,801790,18.43,1.97,1.55
2020-11-25,801780,7.27,0.71,3.99
2020-11-25,801770,40.43,2.51,0.45
2020-11-25,801760,37.6,2.62,0.74
2020-11-25,801730,39.93,3.59,0.46
2020-11-25,801710,14.94,2.21,1.96
2020-11-25,801750,70.98,4.25,0.33
2020-11-26,801170,24.7,1.54,1.51
2020-11-26,801160,18.9,1.43,1.8
2020-11-26,801150,41.11,4.31,0.59
2020-11-26,801080,49.45,4.21,0.44
2020-11-26,801110,26.23,3.85,2.02
2020-11-26,801050,46.63,2.64,0.5
2020-11-26,801040,14.45,1.0,2.04
2020-11-26,801030,30.01,2.47,1.09
2020-11-26,801180,9.18,1.21,3.27
2020-11-26,801120,46.19,9.29,0.92
2020-11-26,801010,15.36,3.42,1.29
2020-11-26,801890,29.01,2.56,0.76
2020-11-26,801880,30.89,2.32,1.1
2020-11-26,801790,18.64,2.0,1.53
2020-11-26,801780,7.37,0.72,3.93
2020-11-26,801770,40.25,2.5,0.45
2020-11-26,801750,70.6,4.23,0.33
2020-11-26,801730,39.71,3.57,0.46
2020-11-26,801710,14.79,2.19,1.98
2020-11-26,801760,37.61,2.62,0.74
2020-11-27,801170,24.72,1.54,1.51
2020-11-27,801160,18.84,1.43,1.81
2020-11-27,801150,41.22,4.33,0.59
2020-11-27,801080,49.83,4.24,0.44
2020-11-27,801110,26.44,3.88,2.0
2020-11-27,801050,46.35,2.62,0.5
2020-11-27,801040,14.49,1.0,2.04
2020-11-27,801030,30.01,2.48,1.09
2020-11-27,801180,9.34,1.23,3.22
2020-11-27,801120,46.34,9.32,0.92
2020-11-27,801010,15.65,3.48,1.27
2020-11-27,801890,29.27,2.59,0.76
2020-11-27,801880,31.2,2.34,1.09
2020-11-27,801790,18.96,2.03,1.57
2020-11-27,801770,39.93,2.48,0.45
2020-11-27,801780,7.54,0.74,3.81
2020-11-27,801750,70.49,4.22,0.33
2020-11-27,801730,39.66,3.56,0.46
2020-11-27,801710,14.78,2.19,1.98
2020-11-27,801760,37.64,2.62,0.74
2020-11-30,801160,18.69,1.42,1.82
2020-11-30,801150,41.29,4.34,0.58
2020-11-30,801120,45.43,9.13,0.93
2020-11-30,801170,24.67,1.53,1.51
2020-11-30,801080,50.08,4.26,0.43
2020-11-30,801050,47.07,2.66,0.5
2020-11-30,801040,14.19,0.98,2.08
2020-11-30,801030,29.77,2.46,1.1
2020-11-30,801110,26.14,3.83,2.02
2020-11-30,801180,9.25,1.22,3.25
2020-11-30,801010,15.6,3.47,1.27
2020-11-30,801890,29.14,2.58,0.76
2020-11-30,801880,31.0,2.32,1.1
2020-11-30,801790,19.02,2.04,1.57
2020-11-30,801780,7.47,0.73,3.85
2020-11-30,801770,39.7,2.47,0.45
2020-11-30,801760,38.16,2.66,0.73
2020-11-30,801730,39.31,3.53,0.47
2020-11-30,801710,14.74,2.18,1.99
2020-11-30,801750,70.77,4.23,0.33
2020-12-01,801160,18.86,1.43,1.82
2020-12-01,801120,46.02,9.25,0.92
2020-12-01,801110,26.5,3.89,2.0
2020-12-01,801040,14.32,0.99,2.06
2020-12-01,801050,47.28,2.67,0.49
2020-12-01,801170,24.93,1.55,1.5
2020-12-01,801030,30.15,2.49,1.08
2020-12-01,801010,15.79,3.51,1.26
2020-12-01,801080,50.86,4.33,0.43
2020-12-01,801180,9.32,1.23,3.24
2020-12-01,801150,42.33,4.45,0.57
2020-12-01,801890,29.86,2.64,0.74
2020-12-01,801790,19.67,2.11,1.52
2020-12-01,801780,7.68,0.75,3.74
2020-12-01,801770,40.18,2.49,0.45
2020-12-01,801760,39.2,2.73,0.71
2020-12-01,801880,31.69,2.38,1.08
2020-12-01,801730,40.04,3.6,0.46
2020-12-01,801710,14.86,2.2,1.97
2020-12-01,801750,72.2,4.32,0.33
2020-12-02,801160,18.8,1.42,1.82
2020-12-02,801120,46.1,9.26,0.92
2020-12-02,801050,47.14,2.66,0.49
2020-12-02,801080,51.64,4.4,0.42
2020-12-02,801040,14.43,1.0,2.05
2020-12-02,801030,30.2,2.5,1.08
2020-12-02,801010,15.87,3.53,1.25
2020-12-02,801170,24.97,1.55,1.49
2020-12-02,801110,27.05,3.97,1.96
2020-12-02,801180,9.36,1.24,3.21
2020-12-02,801150,42.28,4.44,0.57
2020-12-02,801890,30.08,2.66,0.74
2020-12-02,801880,31.16,2.34,1.1
2020-12-02,801790,19.65,2.09,1.53
2020-12-02,801780,7.65,0.75,3.76
2020-12-02,801770,40.43,2.51,0.44
2020-12-02,801760,39.15,2.73,0.72
2020-12-02,801730,39.75,3.57,0.46
2020-12-02,801710,14.86,2.2,1.97
2020-12-02,801750,72.08,4.31,0.33
2020-12-03,801160,18.81,1.42,1.82
2020-12-03,801120,46.47,9.34,0.91
2020-12-03,801050,45.71,2.58,0.51
2020-12-03,801080,51.18,4.36,0.42
2020-12-03,801170,24.98,1.55,1.49
2020-12-03,801040,14.54,0.99,2.11
2020-12-03,801030,29.94,2.48,1.1
2020-12-03,801010,16.07,3.57,1.24
2020-12-03,801110,26.83,3.94,1.97
2020-12-03,801180,9.31,1.24,3.22
2020-12-03,801150,43.23,4.54,0.56
2020-12-03,801890,29.72,2.63,0.75
2020-12-03,801880,31.05,2.33,1.1
2020-12-03,801790,19.59,2.09,1.53
2020-12-03,801780,7.64,0.75,3.76
2020-12-03,801770,40.08,2.49,0.45
2020-12-03,801760,39.16,2.73,0.71
2020-12-03,801730,39.67,3.56,0.46
2020-12-03,801710,14.73,2.18,1.99
2020-12-03,801750,72.71,4.35,0.32
2020-12-04,801170,25.08,1.56,1.49
2020-12-04,801160,18.76,1.42,1.82
2020-12-04,801150,43.74,4.59,0.55
2020-12-04,801080,51.3,4.37,0.42
2020-12-04,801110,26.75,3.92,1.98
2020-12-04,801050,46.65,2.63,0.5
2020-12-04,801040,14.47,0.98,2.1
2020-12-04,801030,30.21,2.5,1.09
2020-12-04,801180,9.18,1.22,3.27
2020-12-04,801120,47.81,9.61,0.88
2020-12-04,801010,16.04,3.57,1.24
2020-12-04,801890,29.91,2.65,0.74
2020-12-04,801880,30.88,2.31,1.11
2020-12-04,801790,19.39,2.07,1.55
2020-12-04,801780,7.54,0.74,3.82
2020-12-04,801770,39.96,2.48,0.45
2020-12-04,801750,72.61,4.34,0.32
2020-12-04,801730,39.85,3.58,0.46
2020-12-04,801710,14.79,2.19,1.98
2020-12-04,801760,39.2,2.73,0.71
2020-12-07,801160,18.63,1.41,1.84
2020-12-07,801120,48.18,9.68,0.87
2020-12-07,801050,46.27,2.61,0.5
2020-12-07,801080,51.25,4.37,0.42
2020-12-07,801170,24.66,1.54,1.51
2020-12-07,801040,14.36,0.98,2.12
2020-12-07,801030,30.12,2.49,1.1
2020-12-07,801010,16.28,3.62,1.22
2020-12-07,801110,26.55,3.89,1.99
2020-12-07,801150,43.31,4.55,0.56
2020-12-07,801180,9.05,1.2,3.32
2020-12-07,801890,29.92,2.65,0.74
2020-12-07,801880,30.53,2.29,1.12
2020-12-07,801790,19.04,2.03,1.58
2020-12-07,801770,39.53,2.46,0.45
2020-12-07,801760,38.83,2.69,0.73
2020-12-07,801780,7.37,0.72,3.9
2020-12-07,801730,40.34,3.62,0.46
2020-12-07,801710,14.65,2.17,2.0
2020-12-07,801750,72.74,4.35,0.32
2020-12-08,801170,24.5,1.53,1.52
2020-12-08,801160,18.56,1.4,1.84
2020-12-08,801150,43.23,4.54,0.56
2020-12-08,801180,9.01,1.2,3.33
2020-12-08,801110,26.15,3.83,2.02
2020-12-08,801080,51.25,4.37,0.42
2020-12-08,801050,46.36,2.62,0.5
2020-12-08,801040,14.21,0.97,2.14
2020-12-08,801030,30.25,2.5,1.09
2020-12-08,801120,48.83,9.81,0.86
2020-12-08,801010,16.12,3.58,1.23
2020-12-08,801890,29.77,2.63,0.74
2020-12-08,801880,30.9,2.31,1.1
2020-12-08,801790,18.86,2.01,1.6
2020-12-08,801780,7.32,0.72,3.93
2020-12-08,801770,39.54,2.46,0.45
2020-12-08,801750,72.75,4.35,0.32
2020-12-08,801730,40.69,3.65,0.45
2020-12-08,801710,14.56,2.15,2.01
2020-12-08,801760,38.69,2.68,0.73
2020-12-09,801170,24.51,1.5,1.53
2020-12-09,801160,18.36,1.39,1.86
